shot,category,t_start,t_end,confidence
140371,1,5868.002000000000,6096.002000000000,
140371,1,5880.000000000000,5980.000000000000,
140375,1,5791.002000000000,5884.002000000000,
140375,1,5800.000000000000,5900.000000000000,
140382,1,1836.001000000000,2133.001000000000,
140382,1,1840.000000000000,2140.000000000000,
140387,1,3929.003000000001,4075.003000000002,
140387,1,3940.000000000000,4080.000000000000,
140395,1,3755.003000000000,3924.003000000000,
140395,1,3760.000000000000,3940.000000000000,
140401,1,3436.002000000000,3582.002000000000,
140401,1,3440.000000000000,3600.000000000000,
140402,1,3871.002000000000,3990.001999999999,
140402,1,3880.000000000000,4000.000000000000,
140403,1,3838.003000000000,3962.003000000000,
140403,1,3840.000000000000,3980.000000000000,
140405,1,3353.001999999999,3452.002000000000,
140405,1,3360.000000000000,3460.000000000000,
140452,1,4696.002000000000,5005.002000000000,
140452,1,4700.000000000000,5020.000000000000,
140459,1,4855.003000000001,5029.003000000001,
140459,1,4860.000000000000,5040.000000000000,
140460,1,2285.004000000000,2575.003999999999,
140460,1,2300.000000000000,2580.000000000000,
140462,1,1969.003000000000,2341.003000000000,
140462,1,1980.000000000000,2360.000000000000,
140463,1,1196.003000000000,1470.003000000000,
140463,1,1200.000000000000,1480.000000000000,
140466,1,2191.002000000001,2268.002000000000,
140466,1,2200.000000000000,2280.000000000000,
140594,1,3081.001999999999,3409.002000000000,
140594,1,3100.000000000000,3420.000000000000,
140599,1,2178.001999999999,2362.001999999999,
140599,1,2180.000000000000,2380.000000000000,
140619,1,2547.001999999999,2673.001999999999,
140619,1,2560.000000000000,2680.000000000000,
140640,1,4096.002000000000,4353.002000000000,
140640,1,4100.000000000000,4360.000000000000,
140643,1,3238.002000000001,3362.002000000000,
140643,1,3240.000000000000,3380.000000000000,
140658,1,4117.002000000000,4349.002000000001,
140658,1,4120.000000000000,4360.000000000000,
140664,1,1600.000000000000,1700.000000000000,
140664,1,1600.002000000000,1687.002000000000,
140666,1,1440.000000000000,1520.000000000000,
140666,1,1440.002000000000,1507.002000000000,
140683,1,4216.001999999999,4300.001999999999,
140683,1,4220.000000000000,4300.000000000000,
140684,1,3358.001999999999,3471.001999999999,
140684,1,3360.000000000000,3480.000000000000,
140685,1,2996.001999999999,3374.001999999999,
140685,1,3000.000000000000,3380.000000000000,
140688,1,3205.001999999999,3540.001999999999,
140688,1,3220.000000000000,3540.000000000000,
140689,1,3004.001999999999,3191.001999999999,
140689,1,3020.000000000000,3200.000000000000,
140690,1,2449.001999999999,2641.001999999999,
140690,1,2460.000000000000,2660.000000000000,
140693,1,4319.001999999999,4586.001999999999,
140693,1,4320.000000000000,4600.000000000000,
140694,1,3250.003000000000,3342.003000000000,
140694,1,3260.000000000000,3360.000000000000,
140696,1,3522.001999999999,3698.001999999999,
140696,1,3540.000000000000,3700.000000000000,
140698,1,2759.001999999999,4828.001999999999,
140698,1,2760.000000000000,4840.000000000000,
140699,1,960.000000000000,3740.000000000000,
140699,1,960.001999999999,3731.001999999999,
140700,1,4173.001999999999,4542.001999999999,
140700,1,4180.000000000000,4560.000000000000,
140702,1,3084.001999999999,4069.001999999999,
140702,1,3100.000000000000,4080.000000000000,
140744,1,4590.002000000000,4723.002000000000,
140744,1,4600.000000000000,4740.000000000000,
140767,1,3658.002000000001,4608.002000000000,
140767,1,3660.000000000000,4620.000000000000,
140768,1,3304.002000000001,4638.002000000000,
140768,1,3320.000000000000,4640.000000000000,
140770,1,1250.000999999999,1797.000999999999,
140770,1,1260.000000000000,1800.000000000000,
140774,1,3052.002000000000,4167.002000000000,
140774,1,3060.000000000000,4180.000000000000,
140775,1,1333.002000000000,1870.002000000000,
140775,1,1340.000000000000,1880.000000000000,
140777,1,4963.002000000001,5313.002000000000,
140777,1,4980.000000000000,5320.000000000000,
140778,1,1734.001000000000,1936.001000000000,
140778,1,1740.000000000000,1940.000000000000,
140779,1,3118.002000000001,4078.002000000000,
140779,1,3120.000000000000,4080.000000000000,
140780,1,3823.002000000001,4188.002000000000,
140780,1,3840.000000000000,4200.000000000000,
140781,1,3931.002000000000,4353.002000000000,
140781,1,3940.000000000000,4360.000000000000,
140782,1,1836.005000000000,1973.005000000000,
140782,1,1840.000000000000,1980.000000000000,
140783,1,2112.001000000000,2365.001000000000,
140783,1,2120.000000000000,2380.000000000000,
140784,1,2195.004000000000,2375.004000000000,
140784,1,2200.000000000000,2380.000000000000,
140785,1,1979.002000000000,2229.002000000000,
140785,1,1980.000000000000,2240.000000000000,
140794,1,4646.002000000000,5022.002000000001,
140794,1,4660.000000000000,5040.000000000000,
140841,1,4753.002000000001,4945.002000000001,
140841,1,4760.000000000000,4960.000000000000,
140861,1,2853.002000000000,3103.002000000000,
140861,1,2860.000000000000,3120.000000000000,
140863,1,1775.002000000001,3162.002000000001,
140863,1,1780.000000000000,3180.000000000000,
140865,1,1744.002000000000,2338.002000000000,
140865,1,1760.000000000000,2340.000000000000,
140866,1,1761.002000000000,2206.002000000000,
140866,1,1780.000000000000,2220.000000000000,
140867,1,2069.002000000000,2503.002000000000,
140867,1,2080.000000000000,2520.000000000000,
140872,1,2877.002000000000,3049.002000000001,
140874,1,3809.002000000000,4057.002000000001,
140874,1,3820.000000000000,4060.000000000000,
140877,1,2981.002000000000,3317.002000000000,
140877,1,3000.000000000000,3320.000000000000,
140878,1,2176.005000000000,2229.005000000000,
140878,1,2180.000000000000,2240.000000000000,
140881,1,3128.002000000000,3249.002000000000,
140881,1,3140.000000000000,3260.000000000000,
140882,1,3857.002000000000,4019.002000000001,
140882,1,3860.000000000000,4020.000000000000,
140883,1,2815.002000000000,3216.002000000000,
140883,1,2820.000000000000,3220.000000000000,
140888,1,2559.000000000001,2854.000000000000,
140888,1,2560.000000000000,2860.000000000000,
140889,1,3019.002000000000,3602.002000000001,
140889,1,3020.000000000000,3620.000000000000,
140891,1,2555.000999999999,2608.000999999999,
140891,1,2560.000000000000,2620.000000000000,
140892,1,2147.002999999999,2491.002999999999,
140892,1,2160.000000000000,2500.000000000000,
140893,1,3930.002000000000,4259.002000000000,
140893,1,3940.000000000000,4260.000000000000,
140894,1,2885.002000000000,4191.002000000000,
140894,1,2900.000000000000,4200.000000000000,
140896,1,3714.002000000000,3969.002000000001,
140896,1,3720.000000000000,3980.000000000000,
140908,1,1359.002000000000,3295.002000000000,
140908,1,1360.000000000000,3300.000000000000,
140912,1,1305.001999999999,1404.001999999999,
140912,1,1320.000000000000,1420.000000000000,
140913,1,1038.001999999999,2895.001999999999,
140913,1,1040.000000000000,2900.000000000000,
140914,1,1047.001999999999,1147.001999999999,
140914,1,1060.000000000000,1160.000000000000,
140918,1,1812.001999999999,2895.001999999999,
140918,1,1820.000000000000,2900.000000000000,
140919,1,2406.001999999999,2587.001999999999,
140919,1,2420.000000000000,2600.000000000000,
140928,1,2057.000000000000,2273.000000000001,
140928,1,2060.000000000000,2280.000000000000,
140942,1,1824.002000000000,2121.002000000000,
140942,1,1840.000000000000,2140.000000000000,
140943,1,2192.002000000000,2461.002000000001,
140943,1,2200.000000000000,2480.000000000000,
140947,1,3152.002000000000,3682.002000000001,
140949,1,2036.002000000000,2324.002000000001,
140949,1,2040.000000000000,2340.000000000000,
140950,1,1704.002000000000,1803.002000000001,
140950,1,1720.000000000000,1820.000000000000,
140951,1,1697.003000000000,1875.003000000000,
140951,1,1700.000000000000,1880.000000000000,
140953,1,4102.002000000000,4605.002000000000,
140953,1,4120.000000000000,4620.000000000000,
140955,1,3698.002000000001,3932.002000000001,
140955,1,3700.000000000000,3940.000000000000,
140956,1,3458.002000000000,3604.002000000000,
140956,1,3460.000000000000,3620.000000000000,
140957,1,1828.002000000000,2382.002000000000,
140957,1,1840.000000000000,2400.000000000000,
140958,1,3486.002000000000,3595.002000000000,
140958,1,3500.000000000000,3600.000000000000,
140960,1,3681.002000000000,3790.002000000000,
140960,1,3700.000000000000,3800.000000000000,
140961,1,2780.000000000000,3100.000000000000,
140961,1,2780.002000000001,3082.002000000001,
140962,1,3547.002000000000,3788.002000000001,
140962,1,3560.000000000000,3800.000000000000,
140963,1,1490.002000000000,1670.002000000000,
140963,1,1500.000000000000,1680.000000000000,
140964,1,2595.002000000000,2826.002000000000,
140964,1,2600.000000000000,2840.000000000000,
140965,1,2418.002000000000,3367.002000000000,
140965,1,2420.000000000000,3380.000000000000,
140979,1,2860.000000000000,3000.000000000000,
140979,1,3761.890000000000,3889.890000000000,
140980,1,840.000000000000,3520.000000000000,
140980,1,1742.890000000001,4418.890000000000,
140982,1,2416.002000000000,2483.001999999999,
140982,1,2420.000000000000,2500.000000000000,
140983,1,2306.002000000000,2386.001999999999,
140983,1,2320.000000000000,2400.000000000000,
140985,1,2614.002000000000,2686.002000000000,
140985,1,2620.000000000000,2700.000000000000,
140986,1,1280.000000000000,1460.000000000000,
140986,1,1280.002000000000,1459.002000000000,
140988,1,2271.002000000000,2710.002000000000,
140988,1,2280.000000000000,2720.000000000000,
140995,1,1326.002000000000,3130.002000000000,
140995,1,1340.000000000000,3140.000000000000,
140997,1,1325.002000000000,3294.001999999999,
140997,1,1340.000000000000,3300.000000000000,
140998,1,1286.002000000000,3362.001999999999,
140998,1,1300.000000000000,3380.000000000000,
140999,1,1626.002000000000,1783.002000000000,
140999,1,1640.000000000000,1800.000000000000,
141000,1,1471.002000000000,3328.002000000000,
141000,1,1480.000000000000,3340.000000000000,
141008,1,3144.002000000000,3499.002000000000,
141008,1,3160.000000000000,3500.000000000000,
141009,1,4008.002000000000,4265.001999999999,
141009,1,4020.000000000000,4280.000000000000,
141010,1,2542.002000000000,2859.002000000000,
141010,1,2560.000000000000,2860.000000000000,
141012,1,3644.002000000000,3943.002000000000,
141012,1,3660.000000000000,3960.000000000000,
141015,1,2934.002000000000,3290.002000000000,
141015,1,2940.000000000000,3300.000000000000,
141017,1,3305.002000000000,3902.002000000000,
141017,1,3320.000000000000,3920.000000000000,
141018,1,3037.002000000001,3599.002000000000,
141018,1,3040.000000000000,3600.000000000000,
141019,1,2746.002000000000,3096.002000000000,
141019,1,2760.000000000000,3100.000000000000,
141020,1,3309.002000000000,3773.002000000000,
141020,1,3320.000000000000,3780.000000000000,
141021,1,2677.002000000000,2986.002000000000,
141021,1,2680.000000000000,3000.000000000000,
141025,1,3698.000999999999,3859.000999999999,
141025,1,3700.000000000000,3860.000000000000,
141028,1,4143.005000000000,4280.005000000001,
141028,1,4160.000000000000,4280.000000000000,
141029,1,4537.002000000000,4636.002000000001,
141029,1,4540.000000000000,4640.000000000000,
141031,1,1780.000000000000,1940.000000000000,
141031,1,1780.002000000001,1929.002000000001,
141032,1,1898.001999999999,2047.001999999999,
141032,1,1900.000000000000,2060.000000000000,
141033,1,2534.003999999999,2623.004000000000,
141033,1,2540.000000000000,2640.000000000000,
141034,1,2371.001000000000,2667.001000000000,
141034,1,2380.000000000000,2680.000000000000,
141037,1,1879.004000000000,1994.004000000000,
141037,1,1880.000000000000,2000.000000000000,
141038,1,1941.003000000000,2082.003000000000,
141038,1,1960.000000000000,2100.000000000000,
141039,1,2719.003000000000,2848.003000000000,
141039,1,2720.000000000000,2860.000000000000,
141040,1,2488.001000000000,2636.001000000000,
141040,1,2500.000000000000,2640.000000000000,
141044,1,1580.000000000000,2000.000000000000,
141044,1,1580.003000000000,1987.003000000000,
141045,1,5604.001999999999,6240.001999999999,
141045,1,5620.000000000000,5980.000000000000,
141047,1,1713.001999999999,1942.001999999999,
141047,1,1720.000000000000,1960.000000000000,
141048,1,1708.001999999999,1944.001999999999,
141048,1,1720.000000000000,1960.000000000000,
141049,1,1504.001999999999,1775.001999999999,
141049,1,1520.000000000000,1780.000000000000,
141050,1,1691.001999999999,1926.001999999999,
141050,1,1700.000000000000,1940.000000000000,
141051,1,1463.001999999999,1733.001999999999,
141051,1,1480.000000000000,1740.000000000000,
141052,1,1492.001999999999,1712.001999999999,
141052,1,1500.000000000000,1720.000000000000,
141053,1,1673.001999999999,1894.001999999999,
141053,1,1680.000000000000,1900.000000000000,
141054,1,1509.001999999999,1751.001999999999,
141054,1,1520.000000000000,1760.000000000000,
141055,1,1481.001999999999,1725.001999999999,
141055,1,1500.000000000000,1740.000000000000,
141056,1,1535.001999999999,1794.001999999999,
141056,1,1540.000000000000,1800.000000000000,
141064,1,1454.001999999999,1715.001999999999,
141064,1,1460.000000000000,1720.000000000000,
141066,1,1457.001999999999,1709.001999999999,
141072,1,1892.002000000000,2034.002000000000,
141072,1,1900.000000000000,2040.000000000000,
141076,1,3220.000000000000,4000.000000000000,
141076,1,3605.890000000001,4392.890000000000,
141085,1,2320.000000000000,2480.000000000000,
141085,1,2716.890000000000,2864.890000000000,
141089,1,2340.000000000000,2460.000000000000,
141089,1,2735.890000000000,2860.890000000000,
141093,1,3740.000000000000,3840.000000000000,
141093,1,4133.890000000000,4229.890000000000,
141119,1,2780.000000000000,2920.000000000000,
141119,1,3667.890000000000,3822.890000000001,
141120,1,2860.000000000000,3040.000000000000,
141120,1,3751.890000000000,3923.890000000001,
141121,1,2800.000000000000,2940.000000000000,
141121,1,3699.890000000000,3824.890000000000,
141122,1,1843.001999999999,1927.001999999999,
141122,1,1860.000000000000,1940.000000000000,
141123,1,2920.000000000000,3120.000000000000,
141123,1,3816.890000000000,4010.890000000001,
141124,1,2580.000000000000,2740.000000000000,
141124,1,3481.890000000000,3639.890000000000,
141125,1,2720.000000000000,2920.000000000000,
141125,1,3616.890000000001,3803.890000000000,
141128,1,2600.000000000000,2840.000000000000,
141128,1,3492.890000000001,3727.890000000000,
141132,1,3280.000000000000,3480.000000000000,
141132,1,4167.890000000000,4371.890000000000,
141133,1,2480.000000000000,2760.000000000000,
141133,1,3371.890000000001,3650.890000000000,
141137,1,1567.002000000001,1890.002000000000,
141138,1,1487.002000000000,1587.002000000001,
141144,1,3004.002000000001,3324.002000000001,
141144,1,3020.000000000000,3340.000000000000,
141146,1,2455.002000000000,2773.002000000000,
141146,1,2460.000000000000,2780.000000000000,
141148,1,2592.002000000000,5246.002000000000,
141148,1,2600.000000000000,5260.000000000000,
141149,1,2705.002000000000,5280.002000000001,
141149,1,2720.000000000000,5280.000000000000,
141214,1,1000.000000000000,4200.000000000000,
141214,1,1896.890000000001,5094.890000000000,
141216,1,980.000000000000,4200.000000000000,
141216,1,1882.890000000001,5094.890000000000,
141218,1,1480.000000000000,1620.000000000000,
141218,1,2371.890000000001,2508.890000000001,
141219,1,1080.000000000000,1380.000000000000,
141219,1,1963.890000000001,2280.890000000000,
141220,1,1020.000000000000,1160.000000000000,
141220,1,1911.890000000001,2049.890000000000,
141222,1,1220.000000000000,1500.000000000000,
141222,1,2104.890000000001,2400.890000000000,
141224,1,1400.000000000000,1460.000000000000,
141224,1,2293.890000000001,2354.890000000001,
141225,1,1000.000000000000,1160.000000000000,
141225,1,1888.890000000001,2059.890000000001,
141325,1,2681.002000000001,2810.002000000001,
141325,1,2700.000000000000,2820.000000000000,
141326,1,3622.002000000001,3815.002000000001,
141327,1,2923.002000000001,3112.002000000001,
141327,1,2940.000000000000,3120.000000000000,
141334,1,2784.002000000001,3445.002000000001,
141334,1,2800.000000000000,3460.000000000000,
141345,1,2798.002000000000,2947.002000000000,
141345,1,2800.000000000000,2960.000000000000,
141346,1,2756.003999999999,2930.003999999999,
141346,1,2760.000000000000,2940.000000000000,
141347,1,2006.000000000001,3127.000000000001,
141349,1,2051.002000000000,3589.002000000000,
141358,1,3830.001999999999,3925.002000000000,
141362,1,3780.002000000000,3932.001999999999,
141366,1,3804.002000000000,4006.001999999999,
141366,1,3820.000000000000,4020.000000000000,
141373,1,2650.001999999999,2793.001999999999,
141374,1,3350.001999999999,3501.001999999999,
141374,1,3360.000000000000,3520.000000000000,
141390,1,4313.001999999999,4444.001999999999,
141390,1,4320.000000000000,4460.000000000000,
141391,1,4178.001999999999,4260.001999999999,
141391,1,4180.000000000000,4260.000000000000,
141394,1,4339.001999999999,4475.001999999999,
141394,1,4340.000000000000,4480.000000000000,
141424,1,3197.001999999999,3435.001999999999,
141424,1,3200.000000000000,3440.000000000000,
141447,1,2422.001999999999,2595.001999999999,
141447,1,2440.000000000000,2600.000000000000,
141450,1,3315.001999999999,3575.001999999999,
141450,1,3320.000000000000,3580.000000000000,
141453,1,4408.001999999999,4669.001999999999,
141453,1,4420.000000000000,4680.000000000000,
141454,1,4180.000000000000,4300.000000000000,
141454,1,4180.001999999999,4297.001999999999,
141456,1,3524.001999999999,3691.001999999999,
141456,1,3540.000000000000,3700.000000000000,
141457,1,3356.001999999999,3464.001999999999,
141457,1,3360.000000000000,3480.000000000000,
141460,1,3253.001999999999,3378.001999999999,
141460,1,3260.000000000000,3380.000000000000,
141463,1,3446.001999999999,3640.001999999999,
141463,1,3460.000000000000,3640.000000000000,
141465,1,3338.001999999999,3420.001999999999,
141465,1,3340.000000000000,3420.000000000000,
141467,1,4120.000000000000,4320.000000000000,
141467,1,4120.001999999999,4304.001999999999,
141468,1,4521.001999999999,4825.001999999999,
141468,1,4540.000000000000,4840.000000000000,
141472,1,3319.001999999999,3466.001999999999,
141472,1,3320.000000000000,3480.000000000000,
141491,1,1964.001999999999,2183.001999999999,
141491,1,1980.000000000000,2200.000000000000,
141492,1,1514.001999999999,1740.001999999999,
141492,1,1520.000000000000,1740.000000000000,
141493,1,1544.001999999999,1751.001999999999,
141493,1,1560.000000000000,1760.000000000000,
141494,1,1954.001999999999,2167.001999999999,
141494,1,1960.000000000000,2180.000000000000,
141495,1,1505.001999999999,1709.001999999999,
141495,1,1520.000000000000,1720.000000000000,
141496,1,1518.001999999999,1718.001999999999,
141496,1,1520.000000000000,1720.000000000000,
141497,1,1514.001999999999,1733.001999999999,
141497,1,1520.000000000000,1740.000000000000,
141498,1,1509.001999999999,1746.001999999999,
141498,1,1520.000000000000,1760.000000000000,
141499,1,1502.001999999999,1726.001999999999,
141499,1,1520.000000000000,1740.000000000000,
141500,1,1473.001999999999,1703.001999999999,
141500,1,1480.000000000000,1720.000000000000,
141501,1,1514.001999999999,1724.001999999999,
141501,1,1520.000000000000,1740.000000000000,
141502,1,1523.001999999999,1754.001999999999,
141502,1,1540.000000000000,1760.000000000000,
141503,1,1558.001999999999,1790.001999999999,
141504,1,1524.001999999999,1756.001999999999,
141504,1,1540.000000000000,1760.000000000000,
141515,1,5463.002000000000,6406.001999999999,
141515,1,5480.000000000000,5980.000000000000,
141517,1,4533.001999999999,5854.002000000000,
141517,1,4540.000000000000,5860.000000000000,
141519,1,5707.001999999999,6491.001999999999,
141519,1,5720.000000000000,5980.000000000000,
141520,1,5785.002000000000,6490.002000000000,
141520,1,5800.000000000000,5980.000000000000,
141522,1,1404.001999999999,1705.001999999999,
141525,1,5459.001999999999,5624.001999999999,
141526,1,4951.001999999999,5576.001999999999,
141527,1,4680.001999999999,5558.001999999999,
141568,1,3307.002000000000,3497.002000000001,
141568,1,3320.000000000000,3500.000000000000,
141571,1,3620.000000000000,4180.000000000000,
141571,1,3620.002000000000,4172.002000000000,
141575,1,2464.002000000000,2774.002000000000,
141575,1,2480.000000000000,2780.000000000000,
141576,1,2186.002000000000,2460.002000000000,
141576,1,2200.000000000000,2460.000000000000,
141577,1,3853.002000000000,4126.002000000000,
141577,1,3860.000000000000,4140.000000000000,
141582,1,2251.002000000001,2919.002000000000,
141582,1,2260.000000000000,2920.000000000000,
141583,1,2436.002000000000,2790.002000000000,
141585,1,2743.002000000001,3182.002000000001,
141585,1,2760.000000000000,3200.000000000000,
141586,1,2287.002000000000,2673.002000000000,
141586,1,2300.000000000000,2680.000000000000,
141587,1,2320.000000000000,2700.000000000000,
141587,1,2320.002000000001,2681.002000000000,
141588,1,2053.002000000000,2488.002000000000,
141588,1,2060.000000000000,2500.000000000000,
141589,1,2457.002000000001,2742.002000000000,
141589,1,2460.000000000000,2760.000000000000,
141590,1,2112.002000000000,2277.002000000000,
141590,1,2120.000000000000,2280.000000000000,
141591,1,2879.002000000000,3089.002000000001,
141591,1,2880.000000000000,3100.000000000000,
141592,1,2301.002000000000,2821.002000000000,
141592,1,2320.000000000000,2840.000000000000,
141593,1,2956.002000000000,3276.002000000000,
141594,1,2910.002000000001,3219.002000000000,
141595,1,2832.002000000001,3109.002000000000,
141595,1,2840.000000000000,3120.000000000000,
141596,1,2548.002000000000,2608.002000000000,
141596,1,2560.000000000000,2620.000000000000,
141597,1,3172.002000000000,3408.002000000001,
141597,1,3180.000000000000,3420.000000000000,
141598,1,2035.002000000000,2122.002000000001,
141598,1,2040.000000000000,2140.000000000000,
141602,1,2029.002000000000,2404.002000000001,
141602,1,2040.000000000000,2420.000000000000,
141631,1,4230.002000000000,4424.002000000000,
141631,1,4240.000000000000,4440.000000000000,
141634,1,3133.002000000000,3365.002000000000,
141634,1,3140.000000000000,3380.000000000000,
141659,1,3794.002000000000,3974.002000000000,
141659,1,3800.000000000000,3980.000000000000,
141669,1,2594.002000000001,3989.002000000001,
141669,1,2600.000000000000,4000.000000000000,
141691,1,4814.002000000001,5457.002000000000,
141691,1,4820.000000000000,5460.000000000000,
141692,1,2114.002000000001,2289.002000000000,
141692,1,2120.000000000000,2300.000000000000,
141695,1,2084.002000000000,2487.002000000000,
141695,1,2100.000000000000,2500.000000000000,
141696,1,3782.002000000001,3872.002000000001,
141696,1,3800.000000000000,3880.000000000000,
141698,1,2872.002000000001,3184.002000000000,
141698,1,2880.000000000000,3200.000000000000,
141699,1,2701.002000000000,2875.002000000000,
141699,1,2720.000000000000,2880.000000000000,
141701,1,3153.002000000000,3408.002000000001,
141701,1,3160.000000000000,3420.000000000000,
141702,1,2309.002000000000,2631.002000000000,
141702,1,2320.000000000000,2640.000000000000,
141704,1,2229.002000000000,2938.002000000000,
141706,1,2927.002000000000,3415.002000000000,
141706,1,2940.000000000000,3420.000000000000,
141710,1,2887.002000000000,3379.002000000000,
141710,1,2900.000000000000,3380.000000000000,
141729,1,3919.002000000001,4217.002000000000,
141729,1,3920.000000000000,4220.000000000000,
141930,1,1839.001999999999,2007.001999999999,
141930,1,1840.000000000000,2020.000000000000,
141931,1,1898.001999999999,2071.001999999999,
141931,1,1900.000000000000,2080.000000000000,
141932,1,1847.001999999999,2014.001999999999,
141932,1,1860.000000000000,2020.000000000000,
141933,1,1847.001999999999,1971.001999999999,
