shot,category,t_start,t_end,confidence
163500,0,4650.000000000000,6000.000000000000,
163501,0,0.000000000000,2100.000000000000,
163501,1,2100.000000000000,2150.000000000000,
163501,0,2150.000000000000,4400.000000000000,
163501,1,4400.000000000000,4450.000000000000,
163501,0,4450.000000000000,6000.000000000000,
163502,0,0.000000000000,3050.000000000000,
163502,1,3050.000000000000,3100.000000000000,
163502,0,3100.000000000000,3200.000000000000,
163502,1,3200.000000000000,3250.000000000000,
163502,0,3250.000000000000,4550.000000000000,
163502,1,4550.000000000000,4600.000000000000,
163502,0,4600.000000000000,6000.000000000000,
163503,0,0.000000000000,6000.000000000000,
163504,0,0.000000000000,2150.000000000000,
163504,1,2150.000000000000,2200.000000000000,
163504,0,2200.000000000000,2450.000000000000,
163504,1,2450.000000000000,2500.000000000000,
163504,0,2500.000000000000,3000.000000000000,
163504,1,3000.000000000000,3050.000000000000,
163504,0,3050.000000000000,4150.000000000000,
163504,1,4150.000000000000,4200.000000000000,
163504,0,4200.000000000000,4250.000000000000,
163504,1,4250.000000000000,4300.000000000000,
163504,0,4300.000000000000,4350.000000000000,
163504,1,4350.000000000000,4450.000000000000,
163504,0,4450.000000000000,4550.000000000000,
163504,1,4550.000000000000,4700.000000000000,
163504,0,4700.000000000000,6000.000000000000,
163505,0,0.000000000000,2650.000000000000,
163505,1,2650.000000000000,2700.000000000000,
163505,0,2700.000000000000,3000.000000000000,
163505,1,3000.000000000000,3050.000000000000,
163505,0,3050.000000000000,4100.000000000000,
163505,1,4100.000000000000,4150.000000000000,
163505,0,4150.000000000000,6000.000000000000,
163506,0,0.000000000000,2400.000000000000,
163506,1,2400.000000000000,2450.000000000000,
163506,0,2450.000000000000,3000.000000000000,
163506,1,3000.000000000000,3050.000000000000,
163506,0,3050.000000000000,3200.000000000000,
163506,1,3200.000000000000,3250.000000000000,
163506,0,3250.000000000000,3850.000000000000,
163506,1,3850.000000000000,3900.000000000000,
163506,0,3900.000000000000,4050.000000000000,
163506,1,4050.000000000000,4100.000000000000,
163506,0,4100.000000000000,6000.000000000000,
163507,0,0.000000000000,2500.000000000000,
163507,1,2500.000000000000,2550.000000000000,
163507,0,2550.000000000000,3300.000000000000,
163507,1,3300.000000000000,3350.000000000000,
163507,0,3350.000000000000,4000.000000000000,
163507,1,4000.000000000000,4050.000000000000,
163507,0,4050.000000000000,6000.000000000000,
163508,0,0.000000000000,2400.000000000000,
163508,1,2400.000000000000,2450.000000000000,
163508,0,2450.000000000000,2500.000000000000,
163508,1,2500.000000000000,2550.000000000000,
163508,0,2550.000000000000,4050.000000000000,
163508,1,4050.000000000000,4100.000000000000,
163508,0,4100.000000000000,4300.000000000000,
163508,1,4300.000000000000,4350.000000000000,
163508,0,4350.000000000000,6000.000000000000,
163509,0,0.000000000000,1750.000000000000,
163509,1,1750.000000000000,1800.000000000000,
163509,0,1800.000000000000,3200.000000000000,
163509,1,3200.000000000000,3250.000000000000,
163509,0,3250.000000000000,6000.000000000000,
163510,0,0.000000000000,1800.000000000000,
163510,1,1800.000000000000,1850.000000000000,
163510,0,1850.000000000000,4050.000000000000,
163510,1,4050.000000000000,4100.000000000000,
163510,0,4100.000000000000,6000.000000000000,
163511,0,0.000000000000,1900.000000000000,
163511,1,1900.000000000000,1950.000000000000,
163511,0,1950.000000000000,6000.000000000000,
163512,0,0.000000000000,1800.000000000000,
163512,1,1800.000000000000,1850.000000000000,
163512,0,1850.000000000000,6000.000000000000,
163513,0,0.000000000000,6000.000000000000,
163514,0,0.000000000000,6000.000000000000,
163515,0,0.000000000000,1850.000000000000,
163515,1,1850.000000000000,1900.000000000000,
163515,0,1900.000000000000,3800.000000000000,
163515,1,3800.000000000000,3850.000000000000,
163515,0,3850.000000000000,4450.000000000000,
163515,1,4450.000000000000,4500.000000000000,
163515,0,4500.000000000000,4800.000000000000,
163515,1,4800.000000000000,4850.000000000000,
163515,0,4850.000000000000,6000.000000000000,
163516,0,0.000000000000,1900.000000000000,
163516,1,1900.000000000000,1950.000000000000,
163516,0,1950.000000000000,3300.000000000000,
163516,1,3300.000000000000,3350.000000000000,
163516,0,3350.000000000000,3450.000000000000,
163516,1,3450.000000000000,5000.000000000000,
163516,0,5000.000000000000,6000.000000000000,
163517,0,0.000000000000,1800.000000000000,
163517,1,1800.000000000000,1850.000000000000,
163517,0,1850.000000000000,6000.000000000000,
163518,0,0.000000000000,1850.000000000000,
163518,1,1850.000000000000,1900.000000000000,
163518,0,1900.000000000000,6000.000000000000,
163519,0,0.000000000000,3800.000000000000,
163519,1,3800.000000000000,3850.000000000000,
163519,0,3850.000000000000,3900.000000000000,
163519,1,3900.000000000000,4000.000000000000,
163519,0,4000.000000000000,4100.000000000000,
163519,1,4100.000000000000,4200.000000000000,
163519,0,4200.000000000000,4250.000000000000,
163519,1,4250.000000000000,4300.000000000000,
163519,0,4300.000000000000,6000.000000000000,
163520,0,0.000000000000,4100.000000000000,
163520,1,4100.000000000000,4250.000000000000,
163520,0,4250.000000000000,4300.000000000000,
163520,1,4300.000000000000,4450.000000000000,
163520,0,4450.000000000000,6000.000000000000,
163521,0,0.000000000000,3500.000000000000,
163521,1,3500.000000000000,3550.000000000000,
163521,0,3550.000000000000,3800.000000000000,
163521,1,3800.000000000000,3850.000000000000,
163521,0,3850.000000000000,4250.000000000000,
163521,1,4250.000000000000,4450.000000000000,
163521,0,4450.000000000000,6000.000000000000,
163522,0,0.000000000000,6000.000000000000,
163523,0,0.000000000000,2950.000000000000,
163523,1,2950.000000000000,3000.000000000000,
163523,0,3000.000000000000,3050.000000000000,
163523,1,3050.000000000000,3350.000000000000,
163523,0,3350.000000000000,6000.000000000000,
163524,0,0.000000000000,2550.000000000000,
163524,1,2550.000000000000,2600.000000000000,
163524,0,2600.000000000000,3750.000000000000,
163524,1,3750.000000000000,3800.000000000000,
163524,0,3800.000000000000,6000.000000000000,
163525,0,0.000000000000,1850.000000000000,
163525,1,1850.000000000000,1900.000000000000,
163525,0,1900.000000000000,3900.000000000000,
163525,1,3900.000000000000,3950.000000000000,
163525,0,3950.000000000000,4600.000000000000,
163525,1,4600.000000000000,4700.000000000000,
163525,0,4700.000000000000,5000.000000000000,
163525,1,5000.000000000000,5050.000000000000,
163525,0,5050.000000000000,6000.000000000000,
163526,0,0.000000000000,1900.000000000000,
163526,1,1900.000000000000,1950.000000000000,
163526,0,1950.000000000000,6000.000000000000,
164866,0,0.000000000000,1150.000000000000,
164866,1,1150.000000000000,1200.000000000000,
164866,0,1200.000000000000,2100.000000000000,
164866,1,2100.000000000000,2150.000000000000,
164866,0,2150.000000000000,6000.000000000000,
164869,0,0.000000000000,1100.000000000000,
164869,1,1100.000000000000,1150.000000000000,
164869,0,1150.000000000000,2350.000000000000,
164869,1,2350.000000000000,2400.000000000000,
164869,0,2400.000000000000,2800.000000000000,
164869,1,2800.000000000000,2900.000000000000,
164869,0,2900.000000000000,3100.000000000000,
164869,1,3100.000000000000,3150.000000000000,
164869,0,3150.000000000000,4100.000000000000,
164869,1,4100.000000000000,4150.000000000000,
164869,0,4150.000000000000,6000.000000000000,
164870,0,0.000000000000,4700.000000000000,
164870,1,4700.000000000000,4900.000000000000,
164870,0,4900.000000000000,6000.000000000000,
164871,0,0.000000000000,2800.000000000000,
164871,1,2800.000000000000,2850.000000000000,
164871,0,2850.000000000000,2900.000000000000,
164871,1,2900.000000000000,3050.000000000000,
164871,0,3050.000000000000,3100.000000000000,
164871,1,3100.000000000000,3150.000000000000,
164871,0,3150.000000000000,4100.000000000000,
164871,1,4100.000000000000,4150.000000000000,
164871,0,4150.000000000000,4250.000000000000,
164871,1,4250.000000000000,4300.000000000000,
164871,0,4300.000000000000,6000.000000000000,
164872,0,0.000000000000,2700.000000000000,
164872,1,2700.000000000000,2750.000000000000,
164872,0,2750.000000000000,2850.000000000000,
164872,1,2850.000000000000,2900.000000000000,
164872,0,2900.000000000000,2950.000000000000,
164872,1,2950.000000000000,3000.000000000000,
164872,0,3000.000000000000,3050.000000000000,
164872,1,3050.000000000000,3300.000000000000,
164872,0,3300.000000000000,3750.000000000000,
164872,1,3750.000000000000,3800.000000000000,
164872,0,3800.000000000000,6000.000000000000,
164873,0,0.000000000000,1900.000000000000,
164873,1,1900.000000000000,1950.000000000000,
164873,0,1950.000000000000,3350.000000000000,
164873,1,3350.000000000000,3400.000000000000,
164873,0,3400.000000000000,6000.000000000000,
164874,0,0.000000000000,3350.000000000000,
164874,1,3350.000000000000,3450.000000000000,
164874,0,3450.000000000000,3500.000000000000,
164874,1,3500.000000000000,3550.000000000000,
164874,0,3550.000000000000,3650.000000000000,
164874,1,3650.000000000000,3700.000000000000,
164874,0,3700.000000000000,3750.000000000000,
164874,1,3750.000000000000,3800.000000000000,
164874,0,3800.000000000000,6000.000000000000,
164875,0,0.000000000000,1900.000000000000,
164875,1,1900.000000000000,1950.000000000000,
164875,0,1950.000000000000,4050.000000000000,
164875,1,4050.000000000000,4100.000000000000,
164875,0,4100.000000000000,6000.000000000000,
164876,0,0.000000000000,1900.000000000000,
164876,1,1900.000000000000,1950.000000000000,
164876,0,1950.000000000000,3350.000000000000,
164876,1,3350.000000000000,3500.000000000000,
164876,0,3500.000000000000,4500.000000000000,
164876,1,4500.000000000000,4550.000000000000,
164876,0,4550.000000000000,4700.000000000000,
164876,1,4700.000000000000,4750.000000000000,
164876,0,4750.000000000000,4950.000000000000,
164876,1,4950.000000000000,5050.000000000000,
164876,0,5050.000000000000,6000.000000000000,
164877,0,0.000000000000,1900.000000000000,
164877,1,1900.000000000000,2000.000000000000,
164877,0,2000.000000000000,6000.000000000000,
164878,0,0.000000000000,1950.000000000000,
164878,1,1950.000000000000,2000.000000000000,
164878,0,2000.000000000000,4250.000000000000,
164878,1,4250.000000000000,4300.000000000000,
164878,0,4300.000000000000,4350.000000000000,
164878,1,4350.000000000000,4450.000000000000,
164878,0,4450.000000000000,4550.000000000000,
164878,1,4550.000000000000,4600.000000000000,
164878,0,4600.000000000000,6000.000000000000,
164879,0,0.000000000000,1900.000000000000,
164879,1,1900.000000000000,1950.000000000000,
164879,0,1950.000000000000,4800.000000000000,
164879,1,4800.000000000000,5000.000000000000,
164879,0,5000.000000000000,6000.000000000000,
164880,0,0.000000000000,1950.000000000000,
164880,1,1950.000000000000,2000.000000000000,
164880,0,2000.000000000000,6000.000000000000,
164881,0,0.000000000000,4000.000000000000,
164881,1,4000.000000000000,4050.000000000000,
164881,0,4050.000000000000,4100.000000000000,
164881,1,4100.000000000000,4200.000000000000,
164881,0,4200.000000000000,6000.000000000000,
164882,0,0.000000000000,3400.000000000000,
164882,1,3400.000000000000,3500.000000000000,
164882,0,3500.000000000000,3550.000000000000,
164882,1,3550.000000000000,3600.000000000000,
164882,0,3600.000000000000,6000.000000000000,
164883,0,0.000000000000,3300.000000000000,
164883,1,3300.000000000000,3350.000000000000,
164883,0,3350.000000000000,3550.000000000000,
164883,1,3550.000000000000,3600.000000000000,
164883,0,3600.000000000000,3750.000000000000,
164883,1,3750.000000000000,3800.000000000000,
164883,0,3800.000000000000,3950.000000000000,
164883,1,3950.000000000000,4000.000000000000,
164883,0,4000.000000000000,4150.000000000000,
164883,1,4150.000000000000,4200.000000000000,
164883,0,4200.000000000000,4450.000000000000,
164883,1,4450.000000000000,4500.000000000000,
164883,0,4500.000000000000,4700.000000000000,
164883,1,4700.000000000000,4750.000000000000,
164883,0,4750.000000000000,6000.000000000000,
164884,0,0.000000000000,1900.000000000000,
164884,1,1900.000000000000,1950.000000000000,
164884,0,1950.000000000000,6000.000000000000,
164886,0,0.000000000000,3200.000000000000,
164886,1,3200.000000000000,3350.000000000000,
164886,0,3350.000000000000,3400.000000000000,
164886,1,3400.000000000000,3500.000000000000,
164886,0,3500.000000000000,4650.000000000000,
164886,1,4650.000000000000,4750.000000000000,
164886,0,4750.000000000000,4950.000000000000,
164886,1,4950.000000000000,5000.000000000000,
164886,0,5000.000000000000,6000.000000000000,
164892,0,0.000000000000,1950.000000000000,
164892,1,1950.000000000000,2000.000000000000,
164892,0,2000.000000000000,3050.000000000000,
164892,1,3050.000000000000,3100.000000000000,
164892,0,3100.000000000000,3500.000000000000,
164892,1,3500.000000000000,3750.000000000000,
164892,0,3750.000000000000,3900.000000000000,
164892,1,3900.000000000000,4000.000000000000,
164892,0,4000.000000000000,4050.000000000000,
164892,1,4050.000000000000,4100.000000000000,
164892,0,4100.000000000000,4150.000000000000,
164892,1,4150.000000000000,4200.000000000000,
164892,0,4200.000000000000,4300.000000000000,
164892,1,4300.000000000000,4350.000000000000,
164892,0,4350.000000000000,4400.000000000000,
164892,1,4400.000000000000,4450.000000000000,
164892,0,4450.000000000000,4500.000000000000,
164892,1,4500.000000000000,4550.000000000000,
164892,0,4550.000000000000,4650.000000000000,
164892,1,4650.000000000000,4800.000000000000,
164892,0,4800.000000000000,4850.000000000000,
164892,1,4850.000000000000,5050.000000000000,
164892,0,5050.000000000000,6000.000000000000,
164894,0,0.000000000000,3250.000000000000,
164894,1,3250.000000000000,3300.000000000000,
164894,0,3300.000000000000,3850.000000000000,
164894,1,3850.000000000000,3950.000000000000,
164894,0,3950.000000000000,6000.000000000000,
164895,0,0.000000000000,3250.000000000000,
164895,1,3250.000000000000,3350.000000000000,
164895,0,3350.000000000000,3750.000000000000,
164895,1,3750.000000000000,3800.000000000000,
164895,0,3800.000000000000,4050.000000000000,
164895,1,4050.000000000000,4100.000000000000,
164895,0,4100.000000000000,4350.000000000000,
164895,1,4350.000000000000,4400.000000000000,
164895,0,4400.000000000000,4600.000000000000,
164895,1,4600.000000000000,4650.000000000000,
164895,0,4650.000000000000,6000.000000000000,
164896,0,0.000000000000,4050.000000000000,
164896,1,4050.000000000000,4100.000000000000,
164896,0,4100.000000000000,4200.000000000000,
164896,1,4200.000000000000,4250.000000000000,
164896,0,4250.000000000000,4500.000000000000,
164896,1,4500.000000000000,4550.000000000000,
164896,0,4550.000000000000,4750.000000000000,
164896,1,4750.000000000000,4800.000000000000,
164896,0,4800.000000000000,6000.000000000000,
164897,0,0.000000000000,1900.000000000000,
164897,1,1900.000000000000,1950.000000000000,
164897,0,1950.000000000000,3700.000000000000,
164897,1,3700.000000000000,3750.000000000000,
164897,0,3750.000000000000,4400.000000000000,
164897,1,4400.000000000000,4450.000000000000,
164897,0,4450.000000000000,6000.000000000000,
164898,0,0.000000000000,1900.000000000000,
164898,1,1900.000000000000,1950.000000000000,
164898,0,1950.000000000000,3950.000000000000,
164898,1,3950.000000000000,4000.000000000000,
164898,0,4000.000000000000,4400.000000000000,
164898,1,4400.000000000000,4450.000000000000,
164898,0,4450.000000000000,4600.000000000000,
164898,1,4600.000000000000,4650.000000000000,
164898,0,4650.000000000000,6000.000000000000,
164899,0,0.000000000000,1850.000000000000,
164899,1,1850.000000000000,1900.000000000000,
164899,0,1900.000000000000,4350.000000000000,
164899,1,4350.000000000000,4400.000000000000,
164899,0,4400.000000000000,6000.000000000000,
164900,0,0.000000000000,4350.000000000000,
164900,1,4350.000000000000,4400.000000000000,
164900,0,4400.000000000000,4650.000000000000,
164900,1,4650.000000000000,4700.000000000000,
164900,0,4700.000000000000,4800.000000000000,
164900,1,4800.000000000000,4850.000000000000,
164900,0,4850.000000000000,6000.000000000000,
164901,0,0.000000000000,1900.000000000000,
164901,1,1900.000000000000,1950.000000000000,
164901,0,1950.000000000000,6000.000000000000,
164902,0,0.000000000000,1850.000000000000,
164902,1,1850.000000000000,1900.000000000000,
164902,0,1900.000000000000,6000.000000000000,
164903,0,0.000000000000,1950.000000000000,
164903,1,1950.000000000000,2000.000000000000,
164903,0,2000.000000000000,6000.000000000000,
164904,0,0.000000000000,2450.000000000000,
164904,1,2450.000000000000,2500.000000000000,
164904,0,2500.000000000000,3150.000000000000,
164904,1,3150.000000000000,3200.000000000000,
164904,0,3200.000000000000,3300.000000000000,
164904,1,3300.000000000000,3350.000000000000,
164904,0,3350.000000000000,3450.000000000000,
164904,1,3450.000000000000,3500.000000000000,
164904,0,3500.000000000000,3600.000000000000,
164904,1,3600.000000000000,3750.000000000000,
164904,0,3750.000000000000,6000.000000000000,
164905,0,0.000000000000,3050.000000000000,
164905,1,3050.000000000000,3100.000000000000,
164905,0,3100.000000000000,3150.000000000000,
164905,1,3150.000000000000,3200.000000000000,
164905,0,3200.000000000000,3450.000000000000,
164905,1,3450.000000000000,4050.000000000000,
164905,0,4050.000000000000,4100.000000000000,
164905,1,4100.000000000000,4150.000000000000,
164905,0,4150.000000000000,6000.000000000000,
164906,0,0.000000000000,3250.000000000000,
164906,1,3250.000000000000,3300.000000000000,
164906,0,3300.000000000000,3850.000000000000,
164906,1,3850.000000000000,4100.000000000000,
164906,0,4100.000000000000,4200.000000000000,
164906,1,4200.000000000000,4250.000000000000,
