shot,category,t_start,t_end,confidence
190627,3,4520.000000000001,5140.000000000000,
190629,3,820.000000000000,1980.000000000000,
190629,3,2460.000000000000,3300.000000000000,
190632,3,860.000000000000,4560.000000000001,
190732,2,1540.000000000000,2940.000000000000,
190735,2,1540.000000000000,2420.000000000000,
190788,2,2120.000000000000,5560.000000000001,
190794,2,2520.000000000000,5560.000000000001,
190796,2,1140.000000000000,1800.000000000000,
190796,2,2780.000000000000,5560.000000000001,
190818,2,620.000000000000,5580.000000000000,
190867,2,2000.000000000000,5580.000000000000,
190869,2,2080.000000000000,5580.000000000000,
190914,2,1280.000000000000,4100.000000000000,
190917,2,1280.000000000000,1800.000000000000,
190917,2,2380.000000000000,4100.000000000000,
190922,2,1800.000000000000,4100.000000000000,
190993,2,1060.000000000000,2100.000000000000,
190993,2,2540.000000000000,3620.000000000000,
190993,2,4080.000000000000,4800.000000000000,
191213,2,1040.000000000000,1660.000000000000,
191230,2,1040.000000000000,1600.000000000000,
191251,2,1040.000000000000,1600.000000000000,
191346,2,1060.000000000000,1600.000000000000,
191498,3,1920.000000000000,2580.000000000000,
191498,2,2640.000000000000,3160.000000000000,
191510,2,1180.000000000000,2460.000000000000,
191515,4,440.000000000000,940.000000000000,
191515,3,960.000000000000,1580.000000000000,
191515,2,1760.000000000000,5040.000000000000,
191725,2,1340.000000000000,1940.000000000000,
191725,2,4100.000000000000,5100.000000000001,
191726,2,1360.000000000000,2020.000000000000,
191726,2,3000.000000000000,5040.000000000000,
191727,2,1380.000000000000,2040.000000000000,
192390,2,1020.000000000000,1740.000000000000,
192390,2,2060.000000000000,4560.000000000001,
192462,2,1060.000000000000,2020.000000000000,
192462,2,3020.000000000000,3660.000000000000,
192465,2,1000.000000000000,1860.000000000000,
192473,2,1080.000000000000,1640.000000000000,
192766,3,2360.000000000000,5040.000000000000,
192768,3,1880.000000000000,3260.000000000000,
192768,3,3580.000000000000,5020.000000000001,
192954,3,760.000000000000,1500.000000000000,
192954,2,1680.000000000000,5080.000000000000,
193354,2,1200.000000000000,2000.000000000000,
193542,2,1140.000000000000,5080.000000000000,
193586,2,1140.000000000000,5080.000000000000,
193802,2,920.000000000000,3780.000000000000,
193802,2,4180.000000000000,5800.000000000000,
194024,2,1120.000000000000,4000.000000000000,
194026,2,1120.000000000000,3260.000000000000,
194026,2,3900.000000000000,4520.000000000001,
194033,2,1060.000000000000,1860.000000000000,
194033,2,2080.000000000000,5280.000000000000,
194076,2,1120.000000000000,1700.000000000000,
194203,3,800.000000000000,2040.000000000000,
194203,2,2500.000000000000,4600.000000000001,
194211,3,920.000000000000,1920.000000000000,
194211,2,1940.000000000000,5760.000000000000,
194238,2,740.000000000000,4880.000000000000,
194268,2,1120.000000000000,2100.000000000000,
194268,3,2120.000000000000,2800.000000000000,
194277,2,1180.000000000000,2700.000000000000,
194277,3,2720.000000000000,4060.000000000000,
194350,2,1160.000000000000,2800.000000000000,
194413,2,2060.000000000000,3120.000000000000,
194549,2,4740.000000000000,6020.000000000001,
194554,2,1480.000000000000,6020.000000000001,
194567,2,3440.000000000000,7580.000000000000,
194758,2,1600.000000000000,6020.000000000001,
194953,2,1040.000000000000,1900.000000000000,
194956,2,1040.000000000000,2020.000000000000,
194959,2,1020.000000000000,2340.000000000000,
194959,2,3380.000000000000,4420.000000000000,
195037,3,1520.000000000000,2180.000000000000,
195037,2,2240.000000000000,3340.000000000000,
195037,3,4860.000000000000,6060.000000000001,
195050,3,1680.000000000000,2240.000000000000,
195050,2,2300.000000000000,3000.000000000000,
195050,2,4340.000000000000,5340.000000000000,
195070,4,1760.000000000000,6040.000000000000,
195071,4,1800.000000000000,6040.000000000000,
195126,2,880.000000000000,3220.000000000000,
195126,2,5420.000000000000,6060.000000000001,
195131,2,1120.000000000000,6060.000000000001,
195190,2,1120.000000000000,1900.000000000000,
195191,2,1100.000000000000,1820.000000000000,
195195,2,1100.000000000000,1760.000000000000,
195260,2,1540.000000000000,2040.000000000000,
195260,2,2660.000000000000,3300.000000000000,
195268,2,3660.000000000000,4240.000000000000,
195279,2,1020.000000000000,1580.000000000000,
195279,2,2300.000000000000,2940.000000000000,
195279,3,3660.000000000000,4840.000000000000,
195296,4,640.000000000000,2880.000000000000,
195526,2,1140.000000000000,5600.000000000001,
195536,2,1800.000000000000,2720.000000000000,
195625,2,1020.000000000000,5580.000000000000,
195646,2,2020.000000000000,3080.000000000000,
195648,2,1860.000000000000,4060.000000000000,
195859,4,1200.000000000000,1900.000000000000,
195859,3,2040.000000000000,3460.000000000000,
195871,4,920.000000000000,1540.000000000000,
195871,3,1560.000000000000,2440.000000000000,
195873,3,1580.000000000000,3400.000000000000,
195873,3,3440.000000000000,4520.000000000001,
195902,2,2600.000000000000,6560.000000000001,
196006,3,3420.000000000000,4560.000000000001,
196008,2,2040.000000000000,4000.000000000000,
196009,2,1800.000000000000,2740.000000000000,
196020,2,1080.000000000000,2200.000000000000,
196141,2,1280.000000000000,2780.000000000000,
196142,2,1240.000000000000,2600.000000000000,
196147,2,1240.000000000000,2800.000000000000,
196503,2,800.000000000000,1380.000000000000,
196503,2,2600.000000000000,5900.000000000000,
196506,2,840.000000000000,1920.000000000000,
196541,3,1380.000000000000,1920.000000000000,
196541,2,3320.000000000000,4360.000000000000,
196546,3,1260.000000000000,3680.000000000000,
196546,2,4460.000000000000,5000.000000000000,
196551,3,1240.000000000000,2880.000000000000,
198351,2,920.000000000000,1620.000000000000,
198351,2,1840.000000000000,5880.000000000000,
198508,2,540.000000000000,1120.000000000000,
198627,2,2680.000000000000,3560.000000000000,
198628,2,1920.000000000000,3560.000000000000,
198629,2,1600.000000000000,3160.000000000000,
198659,2,1000.000000000000,2560.000000000000,
198659,4,2700.000000000000,3360.000000000000,
198674,2,1060.000000000000,2060.000000000000,
198807,2,2400.000000000000,5280.000000000000,
198944,2,780.000000000000,1340.000000000000,
198956,2,780.000000000000,1460.000000000000,
198956,2,4280.000000000000,6540.000000000000,
198972,2,1320.000000000000,1860.000000000000,
199025,2,3600.000000000000,6540.000000000000,
199031,2,4820.000000000000,6540.000000000000,
199038,2,960.000000000000,1800.000000000000,
199038,2,4220.000000000000,4880.000000000000,
199054,2,2020.000000000000,2640.000000000000,
199054,3,2900.000000000000,5380.000000000000,
199054,3,5500.000000000000,6220.000000000000,
199105,2,1320.000000000000,2120.000000000000,
199105,2,3940.000000000000,6100.000000000001,
199110,2,1220.000000000000,1840.000000000000,
199110,2,4080.000000000000,4600.000000000001,
199289,2,1020.000000000000,1560.000000000000,
199289,2,2880.000000000000,5080.000000000000,
199516,2,1160.000000000000,1780.000000000000,
199575,2,2660.000000000000,5100.000000000001,
199617,2,2200.000000000000,4640.000000000000,
199697,2,1240.000000000000,1780.000000000000,
199714,2,1380.000000000000,2900.000000000000,
199915,2,1000.000000000000,3780.000000000000,
199921,2,920.000000000000,3540.000000000000,
200197,2,1040.000000000000,2420.000000000000,
200197,2,2560.000000000000,3880.000000000000,
200197,2,3920.000000000000,5560.000000000001,
200199,2,1160.000000000000,2720.000000000000,
200199,3,3300.000000000000,4700.000000000000,
200214,2,1140.000000000000,2620.000000000000,
200214,2,3120.000000000000,5580.000000000000,
200380,3,920.000000000000,2020.000000000000,
200380,3,2060.000000000000,2800.000000000000,
200380,4,3620.000000000000,5040.000000000000,
200384,4,2740.000000000000,4920.000000000000,
200405,2,2740.000000000000,6060.000000000001,
200439,2,3120.000000000000,4100.000000000000,
200439,2,4460.000000000000,5620.000000000000,
200520,2,1060.000000000000,1680.000000000000,
200521,2,1060.000000000000,1600.000000000000,
200598,2,2640.000000000000,5160.000000000000,
200629,2,1700.000000000000,2420.000000000000,
200636,2,1560.000000000000,3220.000000000000,
200642,2,1720.000000000000,2380.000000000000,
200670,2,1840.000000000000,3740.000000000000,
200671,2,1140.000000000000,2100.000000000000,
200671,2,2360.000000000000,4160.000000000000,
200672,2,1640.000000000000,2420.000000000000,
200672,2,3380.000000000000,4480.000000000000,
200833,2,1380.000000000000,2700.000000000000,
200847,2,1600.000000000000,2740.000000000000,
200878,2,1700.000000000000,3580.000000000000,
200917,4,1160.000000000000,1680.000000000000,
200917,2,2700.000000000000,3980.000000000000,
200952,2,1140.000000000000,5060.000000000001,
200957,2,1060.000000000000,5080.000000000000,
200962,2,1020.000000000000,1620.000000000000,
200997,2,2540.000000000000,3040.000000000000,
200997,2,3120.000000000000,4140.000000000000,
201066,2,1020.000000000000,2080.000000000000,
201068,2,1000.000000000000,3140.000000000000,
201179,2,980.000000000000,2940.000000000000,
201179,2,3420.000000000000,5160.000000000000,
201179,3,5180.000000000000,6020.000000000001,
201185,2,900.000000000000,1560.000000000000,
201185,3,2160.000000000000,2840.000000000000,
201185,4,2860.000000000000,3940.000000000000,
201215,2,1200.000000000000,2260.000000000000,
201215,2,2980.000000000000,3940.000000000000,
201265,2,1120.000000000000,1620.000000000000,
201395,2,900.000000000000,1740.000000000000,
201395,2,2540.000000000000,3520.000000000000,
201395,2,3800.000000000000,5580.000000000000,
201425,2,2600.000000000000,3340.000000000000,
201448,2,2320.000000000000,3260.000000000000,
201453,3,1560.000000000000,2620.000000000000,
201526,2,960.000000000000,2740.000000000000,
201527,2,940.000000000000,2740.000000000000,
201530,2,1060.000000000000,2280.000000000000,
201573,2,3220.000000000000,5040.000000000000,
201584,2,1260.000000000000,1860.000000000000,
201586,2,1160.000000000000,3020.000000000000,
201586,3,3260.000000000000,5020.000000000001,
201587,3,2840.000000000000,4320.000000000000,
201673,3,3060.000000000000,3960.000000000000,
201873,2,1020.000000000000,2080.000000000000,
201875,2,1040.000000000000,2100.000000000000,
201881,2,1060.000000000000,2120.000000000000,
201919,4,3360.000000000000,5300.000000000000,
202000,2,2180.000000000000,4640.000000000000,
202013,2,1380.000000000000,4700.000000000000,
202017,2,1860.000000000000,2680.000000000000,
202034,2,1060.000000000000,3280.000000000000,
202034,2,4460.000000000000,5040.000000000000,
202131,2,860.000000000000,1620.000000000000,
202726,2,1800.000000000000,3160.000000000000,
202729,2,1960.000000000000,2520.000000000000,
202729,2,2600.000000000000,3500.000000000000,
202955,2,1280.000000000000,2220.000000000000,
202956,2,1320.000000000000,2160.000000000000,
202987,2,1100.000000000000,1640.000000000000,
202987,2,2520.000000000000,5000.000000000000,
203033,3,1380.000000000000,2080.000000000000,
203033,2,2420.000000000000,3780.000000000000,
203036,3,1580.000000000000,3820.000000000000,
203244,3,1100.000000000000,1780.000000000000,
203244,2,1920.000000000000,5040.000000000000,
203254,2,1120.000000000000,4220.000000000000,
203295,2,1320.000000000000,5040.000000000000,
203300,2,1400.000000000000,2760.000000000000,
203300,2,2800.000000000000,3780.000000000000,
203300,3,3900.000000000000,5060.000000000001,
203307,3,1400.000000000000,5040.000000000000,
203313,3,780.000000000000,2220.000000000000,
203313,3,2920.000000000000,5040.000000000000,
203332,3,1460.000000000000,3600.000000000000,
203332,2,4100.000000000000,5040.000000000000,
203403,2,920.000000000000,1540.000000000000,
203409,2,3820.000000000000,4620.000000000000,
203444,2,3220.000000000000,4740.000000000000,
203453,4,3220.000000000000,5560.000000000001,
203462,4,3560.000000000000,5100.000000000001,
203475,2,1440.000000000000,2780.000000000000,
203478,2,1620.000000000000,2580.000000000000,
203488,2,1500.000000000000,4520.000000000001,
203541,4,1140.000000000000,2200.000000000000,
203551,2,1280.000000000000,2240.000000000000,
203660,2,1660.000000000000,2500.000000000000,
203664,2,1500.000000000000,2500.000000000000,
203828,3,4020.000000000000,5100.000000000001,
203904,2,4920.000000000000,7580.000000000000,
203905,2,3740.000000000000,4240.000000000000,
203905,2,5820.000000000000,7560.000000000001,
203906,2,4540.000000000000,6180.000000000000,
203906,2,6220.000000000000,7580.000000000000,
203946,2,4080.000000000000,5280.000000000000,
203987,2,880.000000000000,1780.000000000000,
203987,2,3740.000000000000,4420.000000000000,
204049,2,1480.000000000000,2020.000000000000,
204062,2,1480.000000000000,2020.000000000000,
204085,2,820.000000000000,1560.000000000000,
204107,2,1140.000000000000,2080.000000000000,
204113,2,1160.000000000000,1880.000000000000,
204114,2,1180.000000000000,1840.000000000000,
204114,2,4020.000000000000,4940.000000000000,
204157,2,2280.000000000000,5060.000000000001,
204163,2,4780.000000000000,5480.000000000000,
204249,2,2640.000000000000,3540.000000000000,
204270,2,1220.000000000000,3000.000000000000,
204270,2,3060.000000000000,5080.000000000000,
204272,2,1260.000000000000,2720.000000000000,
204272,2,3420.000000000000,4080.000000000000,
204272,2,4120.000000000000,5060.000000000001,
204279,2,1260.000000000000,5080.000000000000,
204318,2,1600.000000000000,4860.000000000000,
204346,2,2380.000000000000,7160.000000000000,
204348,2,2360.000000000000,7160.000000000000,
204355,2,2600.000000000000,4540.000000000000,
204355,3,4560.000000000001,5260.000000000000,
204416,2,1760.000000000000,5080.000000000000,
204422,2,2080.000000000000,3180.000000000000,
204426,2,2240.000000000000,3000.000000000000,
204449,4,3080.000000000000,4460.000000000000,
204454,4,640.000000000000,3300.000000000000,
204454,4,3360.000000000000,6000.000000000000,
204598,2,1280.000000000000,2780.000000000000,
204598,2,2980.000000000000,4900.000000000000,
204881,2,1900.000000000000,6060.000000000001,
204882,2,2400.000000000000,4380.000000000000,
204882,2,4520.000000000001,5080.000000000000,
204884,3,1460.000000000000,2240.000000000000,
204884,2,2440.000000000000,5760.000000000000,
204908,2,920.000000000000,1660.000000000000,
204917,2,920.000000000000,1820.000000000000,
204925,2,920.000000000000,1680.000000000000,
