shot,category,t_start,t_end,confidence
167603,1,3500.000000000000,4000.000000000000,
169332,1,1700.000000000000,2400.000000000000,
169344,1,2500.000000000000,4500.000000000000,
169350,1,2000.000000000000,2500.000000000000,
169366,1,1400.000000000000,3400.000000000000,
169367,1,1250.000000000000,1600.000000000000,
169369,1,1250.000000000000,2400.000000000000,
169369,1,2550.000000000000,3600.000000000000,
169370,1,2500.000000000000,3900.000000000000,
169371,1,2350.000000000000,3400.000000000000,
169372,1,1500.000000000000,2100.000000000000,
169372,1,2650.000000000000,4450.000000000000,
169373,1,1600.000000000000,2750.000000000000,
169379,0,1000.000000000000,1150.000000000000,
169379,1,1250.000000000000,1650.000000000000,
169379,1,2350.000000000000,4500.000000000000,
169380,0,450.000000000000,900.000000000000,
169380,1,1200.000000000000,2400.000000000000,
169380,1,2800.000000000000,4700.000000000000,
169383,1,1850.000000000000,2500.000000000000,
169383,1,2550.000000000000,3900.000000000000,
169385,1,1400.000000000000,2000.000000000000,
169385,1,2300.000000000000,3800.000000000000,
169387,1,2500.000000000000,4200.000000000000,
169389,1,1500.000000000000,1800.000000000000,
169391,1,1700.000000000000,2500.000000000000,
169391,1,3000.000000000000,3650.000000000000,
169845,1,1300.000000000000,4250.000000000000,
169848,1,1300.000000000000,1700.000000000000,
169849,1,1250.000000000000,1500.000000000000,
169849,1,3000.000000000000,4550.000000000000,
169850,1,1100.000000000000,2950.000000000000,
169851,1,1500.000000000000,4450.000000000000,
169858,1,1100.000000000000,1750.000000000000,
169859,1,1100.000000000000,4550.000000000000,
169865,1,1300.000000000000,1700.000000000000,
169869,1,1300.000000000000,4500.000000000000,
169873,1,1300.000000000000,4500.000000000000,
169875,1,1100.000000000000,1800.000000000000,
169877,1,1300.000000000000,3050.000000000000,
170012,1,2600.000000000000,3200.000000000000,
170015,0,450.000000000000,1000.000000000000,
170015,1,2700.000000000000,2900.000000000000,
170021,0,450.000000000000,950.000000000000,
170021,1,2650.000000000000,3300.000000000000,
170063,0,300.000000000000,1250.000000000000,
170085,0,300.000000000000,1200.000000000000,
170086,0,300.000000000000,1350.000000000000,
170430,0,300.000000000000,1200.000000000000,
170433,0,300.000000000000,1050.000000000000,
170433,1,1050.000000000000,1950.000000000000,
171438,1,4800.000000000000,5500.000000000000,
171469,0,800.000000000000,1250.000000000000,
171469,1,1250.000000000000,4750.000000000000,
171470,0,1200.000000000000,2900.000000000000,
171471,0,1200.000000000000,2800.000000000000,
171471,1,2800.000000000000,3700.000000000000,
171471,0,4250.000000000000,4850.000000000000,
171472,0,1200.000000000000,2250.000000000000,
171472,1,2250.000000000000,3250.000000000000,
171472,0,3250.000000000000,3700.000000000000,
171472,0,4300.000000000000,5300.000000000000,
171473,0,1200.000000000000,2500.000000000000,
171473,1,2500.000000000000,3500.000000000000,
171473,0,3500.000000000000,3600.000000000000,
171474,0,1200.000000000000,2600.000000000000,
171474,1,2600.000000000000,3450.000000000000,
171474,0,3450.000000000000,3700.000000000000,
171475,0,1200.000000000000,1600.000000000000,
171475,1,1600.000000000000,2450.000000000000,
171475,0,2450.000000000000,2700.000000000000,
171565,0,1000.000000000000,1250.000000000000,
171565,1,1250.000000000000,2700.000000000000,
172211,1,1500.000000000000,2050.000000000000,
172212,1,1450.000000000000,4000.000000000000,
172214,1,1500.000000000000,3500.000000000000,
172222,1,1700.000000000000,3250.000000000000,
172223,1,1500.000000000000,3000.000000000000,
172224,1,1500.000000000000,3500.000000000000,
174618,1,1500.000000000000,3300.000000000000,
174619,1,1600.000000000000,2850.000000000000,
174621,1,1800.000000000000,2700.000000000000,
174631,1,1800.000000000000,2050.000000000000,
174634,1,1700.000000000000,3000.000000000000,
174635,1,2000.000000000000,2500.000000000000,
174636,1,2000.000000000000,3000.000000000000,
174653,0,750.000000000000,1000.000000000000,
174653,1,2250.000000000000,4800.000000000000,
174656,1,1300.000000000000,3450.000000000000,
174658,1,1400.000000000000,4200.000000000000,
174660,1,1300.000000000000,3000.000000000000,
174675,1,1250.000000000000,3550.000000000000,
175472,1,3500.000000000000,3800.000000000000,
175476,1,2100.000000000000,2900.000000000000,
175477,1,1700.000000000000,3050.000000000000,
175478,1,1700.000000000000,3050.000000000000,
175481,1,3350.000000000000,4150.000000000000,
175490,0,800.000000000000,950.000000000000,
175490,1,2100.000000000000,4600.000000000000,
175491,1,1150.000000000000,1750.000000000000,
175491,1,2200.000000000000,4150.000000000000,
175499,1,1300.000000000000,2200.000000000000,
175499,1,2400.000000000000,2550.000000000000,
175499,1,2600.000000000000,2750.000000000000,
175500,1,1400.000000000000,2200.000000000000,
175500,1,2400.000000000000,2550.000000000000,
175500,1,2600.000000000000,2750.000000000000,
175513,1,1500.000000000000,3000.000000000000,
175514,1,1300.000000000000,4200.000000000000,
175527,1,1500.000000000000,2500.000000000000,
175530,1,1200.000000000000,1500.000000000000,
175539,1,1800.000000000000,2950.000000000000,
175549,1,2000.000000000000,2800.000000000000,
175554,1,1900.000000000000,4450.000000000000,
175555,1,1800.000000000000,4350.000000000000,
175564,1,1750.000000000000,4300.000000000000,
175567,1,1100.000000000000,1300.000000000000,
175591,1,3250.000000000000,4500.000000000000,
175592,0,250.000000000000,1000.000000000000,
175598,0,800.000000000000,1000.000000000000,
175599,0,800.000000000000,1000.000000000000,
175599,1,1500.000000000000,3500.000000000000,
175600,0,800.000000000000,1000.000000000000,
175600,1,1500.000000000000,3250.000000000000,
175658,1,1300.000000000000,1450.000000000000,
175826,0,1500.000000000000,2000.000000000000,
175826,1,2000.000000000000,3300.000000000000,
175827,0,1500.000000000000,1850.000000000000,
175827,1,1850.000000000000,2950.000000000000,
175827,0,2950.000000000000,3000.000000000000,
175828,0,1500.000000000000,1850.000000000000,
175828,1,1850.000000000000,2950.000000000000,
175831,0,500.000000000000,2050.000000000000,
175831,1,2050.000000000000,3150.000000000000,
175831,0,3150.000000000000,3300.000000000000,
175832,0,500.000000000000,2300.000000000000,
175832,1,2300.000000000000,3300.000000000000,
175833,0,500.000000000000,2000.000000000000,
175833,1,2000.000000000000,3200.000000000000,
175833,0,3200.000000000000,3300.000000000000,
175834,0,500.000000000000,1900.000000000000,
175834,1,1900.000000000000,3000.000000000000,
175834,0,3000.000000000000,3300.000000000000,
175834,0,3800.000000000000,3900.000000000000,
176404,0,1150.000000000000,2100.000000000000,
176975,1,2000.000000000000,5550.000000000000,
176994,1,1650.000000000000,4400.000000000000,
179205,1,1250.000000000000,4050.000000000000,
179209,1,1250.000000000000,4500.000000000000,
179211,1,1250.000000000000,4250.000000000000,
179212,1,1250.000000000000,4450.000000000000,
179213,1,1350.000000000000,4100.000000000000,
179214,1,1350.000000000000,4000.000000000000,
179216,1,1250.000000000000,4400.000000000000,
179219,1,1250.000000000000,4350.000000000000,
179220,1,1250.000000000000,4300.000000000000,
179223,1,1250.000000000000,4000.000000000000,
179314,1,1400.000000000000,6150.000000000000,
179321,1,1200.000000000000,5950.000000000000,
179328,1,1050.000000000000,4750.000000000000,
179331,1,1150.000000000000,4850.000000000000,
179333,1,1250.000000000000,3100.000000000000,
179334,1,1150.000000000000,2950.000000000000,
179634,0,800.000000000000,5000.000000000000,
179677,1,1550.000000000000,5100.000000000000,
179678,1,1150.000000000000,1950.000000000000,
179678,1,2550.000000000000,5050.000000000000,
179703,0,1000.000000000000,2450.000000000000,
179704,1,1100.000000000000,4750.000000000000,
179712,1,950.000000000000,4600.000000000000,
179718,1,1100.000000000000,5100.000000000000,
179720,1,950.000000000000,4700.000000000000,
179727,1,900.000000000000,4800.000000000000,
179759,1,1000.000000000000,5050.000000000000,
179829,1,2100.000000000000,4800.000000000000,
179833,1,2100.000000000000,5500.000000000000,
179944,1,850.000000000000,5300.000000000000,
179959,1,1100.000000000000,1950.000000000000,
179960,1,1350.000000000000,1900.000000000000,
179961,1,1200.000000000000,5050.000000000000,
180354,1,1500.000000000000,5400.000000000000,
180363,1,1550.000000000000,5400.000000000000,
180536,1,2250.000000000000,5450.000000000000,
180537,1,2400.000000000000,5400.000000000000,
182627,0,250.000000000000,800.000000000000,
182659,0,900.000000000000,950.000000000000,
182659,1,2200.000000000000,3150.000000000000,
182660,1,2100.000000000000,3350.000000000000,
182665,1,1800.000000000000,2300.000000000000,
182682,1,1900.000000000000,3850.000000000000,
184427,0,250.000000000000,1900.000000000000,
184427,1,1900.000000000000,5400.000000000000,
184429,0,400.000000000000,1900.000000000000,
184429,1,1900.000000000000,5300.000000000000,
184430,0,400.000000000000,1750.000000000000,
184430,1,1750.000000000000,3850.000000000000,
184431,0,400.000000000000,1650.000000000000,
184431,1,3000.000000000000,3900.000000000000,
184433,0,350.000000000000,1600.000000000000,
184433,1,3050.000000000000,3950.000000000000,
184434,0,400.000000000000,1600.000000000000,
184434,1,2950.000000000000,3200.000000000000,
184437,0,350.000000000000,1600.000000000000,
184437,1,3000.000000000000,3900.000000000000,
184440,0,300.000000000000,1750.000000000000,
184441,0,300.000000000000,1750.000000000000,
184442,0,400.000000000000,1650.000000000000,
184443,0,250.000000000000,1700.000000000000,
184443,1,3050.000000000000,5400.000000000000,
184444,0,400.000000000000,1650.000000000000,
184445,1,1850.000000000000,5050.000000000000,
184446,1,1900.000000000000,4900.000000000000,
184448,1,1950.000000000000,4900.000000000000,
184449,1,1900.000000000000,4950.000000000000,
184451,1,2000.000000000000,4750.000000000000,
184452,1,1800.000000000000,4850.000000000000,
184453,1,1750.000000000000,4950.000000000000,
184454,1,1650.000000000000,5000.000000000000,
184458,1,1650.000000000000,4850.000000000000,
184460,0,300.000000000000,1850.000000000000,
184460,1,1850.000000000000,4700.000000000000,
184461,0,1300.000000000000,1350.000000000000,
184461,1,1350.000000000000,4950.000000000000,
184463,1,1950.000000000000,4900.000000000000,
184466,1,1900.000000000000,5000.000000000000,
184467,1,1800.000000000000,5050.000000000000,
184468,1,1900.000000000000,5050.000000000000,
184471,0,1300.000000000000,1400.000000000000,
184471,1,1400.000000000000,4150.000000000000,
184473,0,1300.000000000000,1350.000000000000,
184475,1,2000.000000000000,5000.000000000000,
184476,1,1700.000000000000,4800.000000000000,
184773,1,2000.000000000000,4400.000000000000,
184796,1,1500.000000000000,4500.000000000000,
184801,1,1500.000000000000,4450.000000000000,
184807,1,1500.000000000000,1800.000000000000,
184810,1,1500.000000000000,1900.000000000000,
184812,1,1500.000000000000,2500.000000000000,
184813,1,3250.000000000000,4900.000000000000,
184815,1,1500.000000000000,4500.000000000000,
184818,1,1500.000000000000,4000.000000000000,
184822,1,1050.000000000000,3750.000000000000,
184825,1,1100.000000000000,4250.000000000000,
184826,1,2000.000000000000,4000.000000000000,
184829,1,1050.000000000000,1850.000000000000,
184858,1,2000.000000000000,3950.000000000000,
184858,1,4000.000000000000,4350.000000000000,
184861,1,2250.000000000000,2300.000000000000,
184861,1,2350.000000000000,2550.000000000000,
184861,1,2600.000000000000,2700.000000000000,
184861,1,2750.000000000000,2950.000000000000,
184861,1,3000.000000000000,3100.000000000000,
184861,1,3150.000000000000,3350.000000000000,
184861,1,3400.000000000000,3500.000000000000,
184968,1,2850.000000000000,2950.000000000000,
184968,1,3150.000000000000,3200.000000000000,
184968,1,3250.000000000000,3450.000000000000,
184968,1,3500.000000000000,3850.000000000000,
185458,0,300.000000000000,2200.000000000000,
185458,1,2200.000000000000,3250.000000000000,
185461,1,2350.000000000000,3200.000000000000,
185461,0,3500.000000000000,3550.000000000000,
185461,0,3600.000000000000,3650.000000000000,
185461,0,3700.000000000000,3750.000000000000,
185461,0,3800.000000000000,3850.000000000000,
185461,0,3900.000000000000,3950.000000000000,
185461,0,4000.000000000000,4050.000000000000,
185461,0,4100.000000000000,4150.000000000000,
185461,0,4200.000000000000,4450.000000000000,
185461,1,4450.000000000000,5500.000000000000,
185469,1,3350.000000000000,3550.000000000000,
185469,1,3600.000000000000,3650.000000000000,
185469,0,3800.000000000000,3850.000000000000,
185469,0,3900.000000000000,3950.000000000000,
185469,0,4000.000000000000,4050.000000000000,
185469,0,4100.000000000000,4150.000000000000,
185469,0,4200.000000000000,5100.000000000000,
185469,1,5150.000000000000,5500.000000000000,
185474,0,350.000000000000,2050.000000000000,
185490,1,1800.000000000000,3150.000000000000,
185490,0,3150.000000000000,3250.000000000000,
185490,0,3300.000000000000,3350.000000000000,
185490,0,3400.000000000000,3450.000000000000,
185490,0,3500.000000000000,3550.000000000000,
185490,0,3600.000000000000,3650.000000000000,
185490,0,3700.000000000000,3750.000000000000,
185490,0,3800.000000000000,3850.000000000000,
185490,0,3900.000000000000,3950.000000000000,
185490,0,4000.000000000000,4050.000000000000,
185490,0,4100.000000000000,4150.000000000000,
185491,1,2050.000000000000,3250.000000000000,
185491,0,3400.000000000000,3450.000000000000,
185491,0,3500.000000000000,3550.000000000000,
185491,0,3600.000000000000,3650.000000000000,
185491,0,3700.000000000000,3750.000000000000,
185491,0,3800.000000000000,3850.000000000000,
185491,0,3900.000000000000,3950.000000000000,
185491,0,4000.000000000000,4050.000000000000,
185491,0,4100.000000000000,4150.000000000000,
185492,1,2600.000000000000,3250.000000000000,
185492,1,3300.000000000000,3350.000000000000,
185492,0,3600.000000000000,3650.000000000000,
185492,0,3700.000000000000,3750.000000000000,
185492,0,3800.000000000000,3850.000000000000,
185492,0,3900.000000000000,3950.000000000000,
185492,0,4000.000000000000,4050.000000000000,
185492,0,4100.000000000000,4150.000000000000,
185493,0,300.000000000000,2650.000000000000,
185493,1,2650.000000000000,3250.000000000000,
185493,1,3300.000000000000,3350.000000000000,
185493,0,3600.000000000000,3650.000000000000,
185493,0,3700.000000000000,3750.000000000000,
185493,0,3800.000000000000,3850.000000000000,
185493,0,3900.000000000000,3950.000000000000,
185493,0,4000.000000000000,4050.000000000000,
185493,0,4100.000000000000,4150.000000000000,
185497,0,300.000000000000,2500.000000000000,
185498,0,300.000000000000,2100.000000000000,
185499,0,300.000000000000,2850.000000000000,
185502,1,4450.000000000000,5000.000000000000,
185503,0,300.000000000000,1150.000000000000,
185503,1,1150.000000000000,3250.000000000000,
185503,1,5050.000000000000,5400.000000000000,
185871,1,2100.000000000000,5200.000000000000,
185872,1,2000.000000000000,4800.000000000000,
185876,1,1950.000000000000,5400.000000000000,
185915,1,2400.000000000000,4000.000000000000,
185918,1,1500.000000000000,4250.000000000000,
185920,1,2050.000000000000,3300.000000000000,
186230,1,1950.000000000000,4400.000000000000,
187018,0,1000.000000000000,1050.000000000000,
187020,1,1250.000000000000,5800.000000000000,
187025,1,1350.000000000000,5600.000000000000,
187032,1,1900.000000000000,5150.000000000000,
187035,1,3900.000000000000,5550.000000000000,
187036,1,1800.000000000000,5700.000000000000,
187038,0,1000.000000000000,1050.000000000000,
187045,1,1750.000000000000,5200.000000000000,
187049,0,1000.000000000000,1050.000000000000,
187050,0,700.000000000000,750.000000000000,
189104,1,1950.000000000000,5200.000000000000,
189106,1,1550.000000000000,5200.000000000000,
189107,1,1400.000000000000,5450.000000000000,
189113,1,1700.000000000000,5300.000000000000,
189189,1,1750.000000000000,5800.000000000000,
189191,1,2050.000000000000,4750.000000000000,
189196,1,1650.000000000000,2950.000000000000,
189203,1,1650.000000000000,2100.000000000000,
189283,1,2300.000000000000,5300.000000000000,
189292,1,2650.000000000000,5150.000000000000,
189295,1,2550.000000000000,4200.000000000000,
189300,1,2550.000000000000,3400.000000000000,
189301,1,2650.000000000000,3850.000000000000,
189303,1,2550.000000000000,3200.000000000000,
189315,1,2450.000000000000,4150.000000000000,
189329,0,500.000000000000,2000.000000000000,
189362,1,1950.000000000000,4450.000000000000,
189363,0,500.000000000000,1400.000000000000,
189365,1,2050.000000000000,3800.000000000000,
189385,0,1500.000000000000,2100.000000000000,
189385,1,2100.000000000000,2550.000000000000,
189385,0,2550.000000000000,2800.000000000000,
189385,1,2800.000000000000,3250.000000000000,
189385,0,3250.000000000000,3550.000000000000,
189385,1,3550.000000000000,4000.000000000000,
189385,0,4000.000000000000,4400.000000000000,
189602,0,1700.000000000000,1900.000000000000,
189602,1,1900.000000000000,2850.000000000000,
189603,1,2350.000000000000,3300.000000000000,
189645,1,2450.000000000000,4900.000000000000,
189646,1,2300.000000000000,4700.000000000000,
189647,1,2100.000000000000,5000.000000000000,
189650,1,2250.000000000000,4250.000000000000,
189651,1,2300.000000000000,4900.000000000000,
189652,1,2150.000000000000,3400.000000000000,
190507,0,800.000000000000,1050.000000000000,
190507,1,1300.000000000000,4250.000000000000,
190508,0,800.000000000000,1550.000000000000,
190509,1,2150.000000000000,3600.000000000000,
190510,0,800.000000000000,1000.000000000000,
190512,1,1200.000000000000,3400.000000000000,
190514,1,1600.000000000000,4950.000000000000,
190515,1,1600.000000000000,4700.000000000000,
190549,0,400.000000000000,800.000000000000,
190549,1,1250.000000000000,2200.000000000000,
190564,1,1350.000000000000,2300.000000000000,
190629,1,1500.000000000000,2950.000000000000,
190633,1,1250.000000000000,3300.000000000000,
190663,1,1650.000000000000,3300.000000000000,
190666,1,2650.000000000000,4000.000000000000,
190670,1,3000.000000000000,5000.000000000000,
190671,1,3000.000000000000,5000.000000000000,
190856,0,1500.000000000000,1600.000000000000,
190856,1,1600.000000000000,5700.000000000000,
190857,1,1900.000000000000,5500.000000000000,
190861,1,2100.000000000000,5150.000000000000,
190863,1,1800.000000000000,5300.000000000000,
190869,1,2400.000000000000,5350.000000000000,
191030,1,4550.000000000000,4900.000000000000,
191376,0,300.000000000000,2050.000000000000,
191376,1,2050.000000000000,2550.000000000000,
191782,1,2150.000000000000,3200.000000000000,
191782,0,3350.000000000000,4400.000000000000,
191783,0,1000.000000000000,2100.000000000000,
191783,1,2100.000000000000,3750.000000000000,
192704,0,800.000000000000,1000.000000000000,
192705,0,750.000000000000,1000.000000000000,
192707,1,1850.000000000000,2250.000000000000,
192710,0,800.000000000000,850.000000000000,
192710,1,1250.000000000000,2500.000000000000,
192711,1,1500.000000000000,2800.000000000000,
192718,1,1150.000000000000,1900.000000000000,
192751,1,2000.000000000000,2300.000000000000,
192756,1,2000.000000000000,4500.000000000000,
192760,1,2000.000000000000,3300.000000000000,
192761,0,750.000000000000,850.000000000000,
192761,1,2000.000000000000,4000.000000000000,
192763,0,400.000000000000,450.000000000000,
192763,1,1150.000000000000,2350.000000000000,
192764,1,2100.000000000000,2850.000000000000,
192767,1,1600.000000000000,2150.000000000000,
192768,1,1500.000000000000,1950.000000000000,
192942,0,1000.000000000000,1550.000000000000,
192942,1,1550.000000000000,4950.000000000000,
193090,1,1600.000000000000,5450.000000000000,
193093,1,1600.000000000000,5500.000000000000,
193097,1,1600.000000000000,5350.000000000000,
195262,1,1250.000000000000,5700.000000000000,
195264,1,1250.000000000000,2850.000000000000,
195264,1,2900.000000000000,5750.000000000000,
195268,1,1200.000000000000,3350.000000000000,
195510,1,2200.000000000000,4650.000000000000,
195511,1,1750.000000000000,4450.000000000000,
195526,1,1850.000000000000,5150.000000000000,
195528,1,1900.000000000000,4750.000000000000,
195550,1,1650.000000000000,4600.000000000000,
195626,1,1150.000000000000,5050.000000000000,
195631,1,1150.000000000000,4800.000000000000,
195633,1,1150.000000000000,4800.000000000000,
195642,1,1150.000000000000,4900.000000000000,
195649,1,1150.000000000000,4800.000000000000,
195821,1,1600.000000000000,3400.000000000000,
195823,1,1600.000000000000,4200.000000000000,
195824,0,800.000000000000,900.000000000000,
195825,1,1400.000000000000,2500.000000000000,
195835,1,1800.000000000000,3300.000000000000,
195863,1,3400.000000000000,4000.000000000000,
195865,1,1300.000000000000,4650.000000000000,
195948,0,350.000000000000,1700.000000000000,
196037,0,300.000000000000,1800.000000000000,
196418,0,1250.000000000000,1700.000000000000,
196419,0,1300.000000000000,1450.000000000000,
196419,1,1450.000000000000,4750.000000000000,
196493,0,1500.000000000000,2550.000000000000,
